Experiment,Participant,Item,Order,Condition,Match,AntecedentNumber,NounGender,TargetResponseIdentical,ResponseComplete,Structure,NumberError,GenderError,OtherDifferences,Segment,Duration,Pause,Syllable
experiment1,s55,77,91,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1286,NA,NA
experiment1,s55,77,91,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,320,0,3
experiment1,s55,77,91,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,280,0,4
experiment1,s55,77,91,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,650,0,6
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s55,110,92,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,330,0,3
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,440,NA,4
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,480,0,4
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1596,NA,NA
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,960,0,2
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,440,0,4
experiment1,s55,28,93,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,1290,0,5
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,250,0,3
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,450,NA,4
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,420,0,4
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1486,NA,NA
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,430,0,3
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,270,0,4
experiment1,s55,87,94,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,680,0,6
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,310,0,3
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,610,NA,4
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,425,0,4
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1496,NA,NA
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,320,0,3
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,525,0,4
experiment1,s55,92,95,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,630,0,6
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,310,0,3
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,320,NA,4
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,380,0,4
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1296,NA,NA
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,440,0,3
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,400,0,4
experiment1,s55,30,96,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,750,0,6
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,370,0,3
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,580,NA,4
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,420,0,4
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1596,NA,NA
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,510,0,3
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,510,0,4
experiment1,s55,27,97,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,880,0,6
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,380,NA,4
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,500,0,4
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1236,NA,NA
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,250,0,2
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,360,0,4
experiment1,s55,21,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,540,0,5
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,330,0,3
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,290,NA,4
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,520,0,4
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1236,NA,NA
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,1420,0,3
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,400,0,4
experiment1,s55,101,99,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,1750,0,6
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,280,0,3
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,810,NA,4
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,460,0,4
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1486,NA,NA
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,440,0,3
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,410,0,4
experiment1,s55,102,100,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,720,0,6
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,330,0,3
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,720,NA,4
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,520,0,4
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1496,NA,NA
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,230,0,2
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,440,0,4
experiment1,s55,12,101,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,560,0,5
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,440,NA,4
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,430,0,4
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1406,NA,NA
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,430,0,3
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,330,0,4
experiment1,s55,91,102,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,720,0,6
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,adverb,NA,NA,NA
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,antecedent,NA,NA,NA
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,attractor,NA,NA,NA
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,onset,NA,NA,NA
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,pronoun,NA,NA,NA
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,verb,NA,NA,NA
experiment1,s55,72,103,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,attractor_pronoun,NA,NA,NA
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,360,0,3
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,480,NA,4
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,350,0,4
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1366,NA,NA
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,340,0,3
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,350,0,4
experiment1,s55,2,104,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,700,0,6
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,420,NA,4
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,490,0,4
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1476,NA,NA
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,410,0,3
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,380,0,4
experiment1,s55,35,105,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,700,0,6
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,adverb,NA,NA,NA
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,antecedent,NA,NA,NA
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,attractor,NA,NA,NA
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,onset,NA,NA,NA
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,pronoun,NA,NA,NA
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,verb,NA,NA,NA
experiment1,s55,25,106,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,attractor_pronoun,NA,NA,NA
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,430,NA,4
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,520,0,4
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1326,NA,NA
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,330,0,3
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,380,0,4
experiment1,s55,89,107,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,620,0,6
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,adverb,NA,NA,NA
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,antecedent,NA,NA,NA
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,attractor,NA,NA,NA
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,onset,NA,NA,NA
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,pronoun,NA,NA,NA
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,verb,NA,NA,NA
experiment1,s55,82,108,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,yes,no,NA,attractor_pronoun,NA,NA,NA
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,340,0,3
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,390,NA,4
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,400,0,4
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,2206,NA,NA
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,310,0,2
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,350,0,4
experiment1,s55,24,109,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,650,0,5
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s55,111,110,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,310,0,3
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,430,NA,4
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,390,0,4
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1786,NA,NA
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,290,0,3
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,370,0,4
experiment1,s55,64,111,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,600,0,6
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,440,NA,4
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,410,0,4
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,2006,NA,NA
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,420,0,3
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,360,0,4
experiment1,s55,10,112,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,710,0,6
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,430,0,3
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,670,NA,4
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,530,0,4
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,2066,NA,NA
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,530,0,3
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,580,0,4
experiment1,s56,19,1,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,960,0,6
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s56,68,2,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,420,0,3
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,650,NA,4
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,500,0,4
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,2216,NA,NA
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,430,0,3
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,570,0,4
experiment1,s56,85,3,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,850,0,6
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,adverb,NA,NA,NA
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,antecedent,NA,NA,NA
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,attractor,NA,NA,NA
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,onset,NA,NA,NA
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,pronoun,NA,NA,NA
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,verb,NA,NA,NA
experiment1,s56,50,4,sp,mismatch,singular,masculine,FALSE,yes,no_preposition,yes,no,incomplete,attractor_pronoun,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,adverb,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,antecedent,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,attractor,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,onset,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,pronoun,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,verb,NA,NA,NA
experiment1,s56,29,5,ss,match,singular,masculine,FALSE,yes,no_preposition,yes,no,NA,attractor_pronoun,NA,NA,NA
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,350,0,3
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,700,NA,4
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,670,0,4
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1976,NA,NA
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,550,0,3
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,510,0,4
experiment1,s56,16,6,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,900,0,6
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,adverb,NA,NA,NA
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,antecedent,NA,NA,NA
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,attractor,NA,NA,NA
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,onset,NA,NA,NA
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,pronoun,NA,NA,NA
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,verb,NA,NA,NA
experiment1,s56,91,7,ps,mismatch,plural,feminine,FALSE,yes,no_preposition,NA,NA,wrong_number,attractor_pronoun,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s56,82,8,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s56,47,9,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,340,0,3
experiment1,s56,47,9,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,630,NA,4
